NAME,B01003_001E,state_fips,county_fips,tract_code,GEOID,lat,lon,walkscore,bikescore,transitscore,description,status,error
"Census Tract 9507, Mason County, Michigan",3009.0,26,105,950700,26105950700,43.909218912841645,-86.13694567683525,0.0,"{'description': 'Somewhat Bikeable', 'score': 23}",,Car-Dependent,success,
"Census Tract 9508, Mason County, Michigan",3004.0,26,105,950800,26105950800,43.874866236393714,-86.36724668611963,0.0,"{'description': 'Somewhat Bikeable', 'score': 11}",,Car-Dependent,success,
"Census Tract 9900, Mason County, Michigan",0.0,26,105,990000,26105990000,43.99661604844083,-86.75573974197451,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 9601, Mecosta County, Michigan",2257.0,26,107,960100,26107960100,43.7331606860934,-85.14995792304917,0.0,"{'description': 'Somewhat Bikeable', 'score': 4}",,Car-Dependent,success,
"Census Tract 9602, Mecosta County, Michigan",2955.0,26,107,960200,26107960200,43.684879948733425,-85.22403292861473,0.0,"{'description': 'Somewhat Bikeable', 'score': 11}",,Car-Dependent,success,
"Census Tract 9603, Mecosta County, Michigan",2783.0,26,107,960300,26107960300,43.733910241470724,-85.3528741966402,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 9604, Mecosta County, Michigan",4055.0,26,107,960400,26107960400,43.76361903852511,-85.47830728809801,0.0,"{'description': 'Somewhat Bikeable', 'score': 31}",,Car-Dependent,success,
"Census Tract 9605, Mecosta County, Michigan",3790.0,26,107,960500,26107960500,43.7137851398554,-85.48495868745546,14.0,"{'description': 'Bikeable', 'score': 60}",,Car-Dependent,success,
"Census Tract 9606, Mecosta County, Michigan",3147.0,26,107,960600,26107960600,43.69491842830347,-85.49872224260241,17.0,"{'description': 'Somewhat Bikeable', 'score': 29}",,Car-Dependent,success,
"Census Tract 9607.01, Mecosta County, Michigan",2988.0,26,107,960701,26107960701,43.662935083981154,-85.46852711820088,4.0,"{'description': 'Somewhat Bikeable', 'score': 18}",,Car-Dependent,success,
"Census Tract 9607.02, Mecosta County, Michigan",3267.0,26,107,960702,26107960702,43.63195960831,-85.52158349465245,0.0,"{'description': 'Somewhat Bikeable', 'score': 20}",,Car-Dependent,success,
"Census Tract 9608, Mecosta County, Michigan",4651.0,26,107,960800,26107960800,43.53930011195404,-85.45829250508751,2.0,"{'description': 'Somewhat Bikeable', 'score': 18}",,Car-Dependent,success,
"Census Tract 9609, Mecosta County, Michigan",3041.0,26,107,960900,26107960900,43.62313777351211,-85.28988150373027,4.0,"{'description': 'Somewhat Bikeable', 'score': 27}",,Car-Dependent,success,
"Census Tract 9610.01, Mecosta County, Michigan",2707.0,26,107,961001,26107961001,43.57001523871766,-85.24096418761722,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 9610.02, Mecosta County, Michigan",2715.0,26,107,961002,26107961002,43.50879155687578,-85.2274966602307,0.0,"{'description': 'Somewhat Bikeable', 'score': 13}",,Car-Dependent,success,
"Census Tract 9813, Mecosta County, Michigan",1695.0,26,107,981300,26107981300,43.68628236623154,-85.48053339347358,52.0,"{'description': 'Bikeable', 'score': 52}",,Somewhat Walkable,success,
"Census Tract 9601, Menominee County, Michigan",3465.0,26,109,960100,26109960100,45.78402923362424,-87.5517075335756,0.0,"{'description': 'Somewhat Bikeable', 'score': 14}",,Car-Dependent,success,
"Census Tract 9602, Menominee County, Michigan",4193.0,26,109,960200,26109960200,45.54090421005829,-87.44003594296062,0.0,"{'description': 'Somewhat Bikeable', 'score': 11}",,Car-Dependent,success,
"Census Tract 9603, Menominee County, Michigan",2215.0,26,109,960300,26109960300,45.46432274928647,-87.71422409289056,0.0,"{'description': 'Somewhat Bikeable', 'score': 18}",,Car-Dependent,success,
"Census Tract 9604, Menominee County, Michigan",3196.0,26,109,960400,26109960400,45.296947997185484,-87.55556638463733,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 9605, Menominee County, Michigan",3007.0,26,109,960500,26109960500,45.163676137346044,-87.6305965870585,0.0,"{'description': 'Somewhat Bikeable', 'score': 27}",,Car-Dependent,success,
"Census Tract 9606, Menominee County, Michigan",3661.0,26,109,960600,26109960600,45.118290471008834,-87.62340331222616,35.0,"{'description': 'Bikeable', 'score': 52}",,Car-Dependent,success,
"Census Tract 9607, Menominee County, Michigan",3740.0,26,109,960700,26109960700,45.119165500101694,-87.60641516344731,8.0,"{'description': 'Somewhat Bikeable', 'score': 40}",,Car-Dependent,success,
"Census Tract 9900, Menominee County, Michigan",0.0,26,109,990000,26109990000,45.320947437298635,-87.33209154045595,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 2901, Midland County, Michigan",3412.0,26,111,290100,26111290100,43.617113917289146,-84.23764485255028,80.0,"{'description': 'Very Bikeable', 'score': 77}",,Very Walkable,success,
"Census Tract 2902, Midland County, Michigan",3430.0,26,111,290200,26111290200,43.619187818023924,-84.21744234043722,78.0,"{'description': 'Bikeable', 'score': 64}",,Very Walkable,success,
"Census Tract 2903, Midland County, Michigan",4120.0,26,111,290300,26111290300,43.6330633667776,-84.23236745699023,51.0,"{'description': 'Bikeable', 'score': 59}",,Somewhat Walkable,success,
"Census Tract 2904, Midland County, Michigan",2397.0,26,111,290400,26111290400,43.62547520384765,-84.26902626377661,6.0,"{'description': 'Somewhat Bikeable', 'score': 49}",,Car-Dependent,success,
"Census Tract 2905, Midland County, Michigan",1826.0,26,111,290500,26111290500,43.58665768186993,-84.25413153843806,5.0,"{'description': 'Somewhat Bikeable', 'score': 30}",,Car-Dependent,success,
"Census Tract 2906, Midland County, Michigan",2580.0,26,111,290600,26111290600,43.59056847673044,-84.19516931278052,0.0,"{'description': 'Somewhat Bikeable', 'score': 27}",,Car-Dependent,success,
"Census Tract 2907, Midland County, Michigan",3744.0,26,111,290700,26111290700,43.618481818289226,-84.18933408442642,15.0,"{'description': 'Somewhat Bikeable', 'score': 34}",,Car-Dependent,success,
"Census Tract 2908, Midland County, Michigan",5276.0,26,111,290800,26111290800,43.63346659385685,-84.19956416842189,19.0,"{'description': 'Somewhat Bikeable', 'score': 41}",,Car-Dependent,success,
"Census Tract 2909.01, Midland County, Michigan",2871.0,26,111,290901,26111290901,43.648502628656296,-84.23686361834012,24.0,"{'description': 'Somewhat Bikeable', 'score': 39}",,Car-Dependent,success,
"Census Tract 2909.02, Midland County, Michigan",5136.0,26,111,290902,26111290902,43.64745495482632,-84.21122276038324,25.0,"{'description': 'Bikeable', 'score': 51}",,Car-Dependent,success,
"Census Tract 2910, Midland County, Michigan",6167.0,26,111,291000,26111291000,43.648630279862786,-84.26855189964684,7.0,"{'description': 'Somewhat Bikeable', 'score': 28}",,Car-Dependent,success,
"Census Tract 2911.01, Midland County, Michigan",3767.0,26,111,291101,26111291101,43.77954943650792,-84.26138099230657,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 2911.03, Midland County, Michigan",3974.0,26,111,291103,26111291103,43.69480415959723,-84.31682417609822,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 2911.04, Midland County, Michigan",5333.0,26,111,291104,26111291104,43.69069261780989,-84.21905535266741,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 2912, Midland County, Michigan",5593.0,26,111,291200,26111291200,43.61196654276824,-84.32985903166662,16.0,"{'description': 'Somewhat Bikeable', 'score': 34}",,Car-Dependent,success,
"Census Tract 2913, Midland County, Michigan",4452.0,26,111,291300,26111291300,43.524741250752285,-84.2709027914996,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 2914, Midland County, Michigan",4150.0,26,111,291400,26111291400,43.53895582345177,-84.50867035678972,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 2915, Midland County, Michigan",4029.0,26,111,291500,26111291500,43.59680126454769,-84.42890907463732,2.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 2916.01, Midland County, Michigan",2318.0,26,111,291601,26111291601,43.77042778280222,-84.42705002425801,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 2916.02, Midland County, Michigan",4632.0,26,111,291602,26111291602,43.68350160308378,-84.4280130304063,0.0,"{'description': 'Somewhat Bikeable', 'score': 26}",,Car-Dependent,success,
"Census Tract 2917, Midland County, Michigan",4260.0,26,111,291700,26111291700,43.72784771039907,-84.54707680170043,0.0,"{'description': 'Somewhat Bikeable', 'score': 26}",,Car-Dependent,success,
"Census Tract 9601.01, Missaukee County, Michigan",1822.0,26,113,960101,26113960101,44.449850742689236,-85.05971991308908,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 9601.02, Missaukee County, Michigan",2147.0,26,113,960102,26113960102,44.38955853523079,-85.11963255586112,0.0,"{'description': 'Somewhat Bikeable', 'score': 17}",,Car-Dependent,success,
"Census Tract 9602, Missaukee County, Michigan",3388.0,26,113,960200,26113960200,44.336095579639604,-85.28573396657441,3.0,"{'description': 'Somewhat Bikeable', 'score': 26}",,Car-Dependent,success,
"Census Tract 9603, Missaukee County, Michigan",5024.0,26,113,960300,26113960300,44.241893150807186,-85.22810965742634,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 9604, Missaukee County, Michigan",2657.0,26,113,960400,26113960400,44.24840023324221,-84.99780204786495,0.0,"{'description': 'Somewhat Bikeable', 'score': 34}",,Car-Dependent,success,
"Census Tract 8301, Monroe County, Michigan",3658.0,26,115,830100,26115830100,42.03810293711693,-83.24480542026612,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 8302, Monroe County, Michigan",6161.0,26,115,830200,26115830200,42.002115685700446,-83.27482876038538,3.0,"{'description': 'Somewhat Bikeable', 'score': 28}",,Car-Dependent,success,
"Census Tract 8303, Monroe County, Michigan",3752.0,26,115,830300,26115830300,42.05291434526671,-83.34274219762354,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 8304, Monroe County, Michigan",4074.0,26,115,830400,26115830400,42.050080994813136,-83.40004348267087,8.0,"{'description': 'Somewhat Bikeable', 'score': 27}",,Car-Dependent,success,
"Census Tract 8305, Monroe County, Michigan",3924.0,26,115,830500,26115830500,42.043258579591324,-83.47897359274484,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 8306, Monroe County, Michigan",2987.0,26,115,830600,26115830600,42.04154505005195,-83.59680890867305,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 8307, Monroe County, Michigan",3969.0,26,115,830700,26115830700,42.03988226879072,-83.71401509394674,0.0,"{'description': 'Somewhat Bikeable', 'score': 28}",,Car-Dependent,success,
"Census Tract 8308.01, Monroe County, Michigan",5252.0,26,115,830801,26115830801,41.963786723547535,-83.66353454857676,33.0,"{'description': 'Somewhat Bikeable', 'score': 42}",,Car-Dependent,success,
"Census Tract 8308.02, Monroe County, Michigan",2784.0,26,115,830802,26115830802,41.957008985807256,-83.68070391287883,32.0,"{'description': 'Somewhat Bikeable', 'score': 38}",,Car-Dependent,success,
"Census Tract 8309, Monroe County, Michigan",2832.0,26,115,830900,26115830900,41.97548773879142,-83.50500633863608,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 8310, Monroe County, Michigan",3056.0,26,115,831000,26115831000,41.93094118135486,-83.53670642533183,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 8311, Monroe County, Michigan",2749.0,26,115,831100,26115831100,41.977198718557254,-83.40371705468637,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 8312.01, Monroe County, Michigan",3761.0,26,115,831201,26115831201,41.99976378906721,-83.35972485889074,14.0,"{'description': 'Somewhat Bikeable', 'score': 34}",,Car-Dependent,success,
"Census Tract 8312.02, Monroe County, Michigan",3346.0,26,115,831202,26115831202,41.968635506243594,-83.3093279585528,6.0,"{'description': 'Somewhat Bikeable', 'score': 28}",,Car-Dependent,success,
"Census Tract 8313, Monroe County, Michigan",5881.0,26,115,831300,26115831300,41.94748177597338,-83.34385908882008,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 8314, Monroe County, Michigan",6231.0,26,115,831400,26115831400,41.940509894365604,-83.42892090306084,0.0,"{'description': 'Somewhat Bikeable', 'score': 33}",,Car-Dependent,success,
"Census Tract 8315, Monroe County, Michigan",3156.0,26,115,831500,26115831500,41.93403068142695,-83.39662026160215,19.0,"{'description': 'Somewhat Bikeable', 'score': 29}",,Car-Dependent,success,
"Census Tract 8316, Monroe County, Michigan",2982.0,26,115,831600,26115831600,41.933265979152765,-83.38408366462468,32.0,"{'description': 'Somewhat Bikeable', 'score': 42}",,Car-Dependent,success,
"Census Tract 8317, Monroe County, Michigan",4475.0,26,115,831700,26115831700,41.91907129512821,-83.35689490157522,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 8318, Monroe County, Michigan",1386.0,26,115,831800,26115831800,41.89499686803689,-83.36696121009564,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 8319, Monroe County, Michigan",1469.0,26,115,831900,26115831900,41.912726266641975,-83.39195995947885,72.0,"{'description': 'Bikeable', 'score': 53}",,Very Walkable,success,
"Census Tract 8320, Monroe County, Michigan",1649.0,26,115,832000,26115832000,41.903897913606805,-83.40014256463844,55.0,"{'description': 'Somewhat Bikeable', 'score': 40}",,Somewhat Walkable,success,
"Census Tract 8321, Monroe County, Michigan",3250.0,26,115,832100,26115832100,41.91588458203096,-83.4082458256339,71.0,"{'description': 'Bikeable', 'score': 58}",,Very Walkable,success,
"Census Tract 8322, Monroe County, Michigan",1818.0,26,115,832200,26115832200,41.90705868812087,-83.41551122128314,32.0,"{'description': 'Bikeable', 'score': 57}",,Car-Dependent,success,
"Census Tract 8323, Monroe County, Michigan",4398.0,26,115,832300,26115832300,41.915097936556506,-83.43011827697927,10.0,"{'description': 'Somewhat Bikeable', 'score': 39}",,Car-Dependent,success,
"Census Tract 8324, Monroe County, Michigan",4411.0,26,115,832400,26115832400,41.900709520006906,-83.45129719186872,3.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 8325, Monroe County, Michigan",5127.0,26,115,832500,26115832500,41.87830053502176,-83.39788382847806,17.0,"{'description': 'Somewhat Bikeable', 'score': 29}",,Car-Dependent,success,
"Census Tract 8326, Monroe County, Michigan",1916.0,26,115,832600,26115832600,41.84548353211088,-83.44188873725994,0.0,"{'description': 'Somewhat Bikeable', 'score': 29}",,Car-Dependent,success,
"Census Tract 8327, Monroe County, Michigan",2735.0,26,115,832700,26115832700,41.862952015873155,-83.50147175584439,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 8328, Monroe County, Michigan",4791.0,26,115,832800,26115832800,41.86651214269717,-83.59199795000795,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 8329, Monroe County, Michigan",4372.0,26,115,832900,26115832900,41.872781529297086,-83.70980390947008,0.0,"{'description': 'Somewhat Bikeable', 'score': 26}",,Car-Dependent,success,
"Census Tract 8330, Monroe County, Michigan",4582.0,26,115,833000,26115833000,41.773652447840384,-83.70688797507886,2.0,"{'description': 'Somewhat Bikeable', 'score': 28}",,Car-Dependent,success,
"Census Tract 8331, Monroe County, Michigan",5087.0,26,115,833100,26115833100,41.78969861462929,-83.62651725775011,2.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 8332, Monroe County, Michigan",4418.0,26,115,833200,26115833200,41.801062833090654,-83.56924790970605,2.0,"{'description': 'Somewhat Bikeable', 'score': 27}",,Car-Dependent,success,
"Census Tract 8333, Monroe County, Michigan",6866.0,26,115,833300,26115833300,41.74475117229541,-83.62983345839433,32.0,"{'description': 'Somewhat Bikeable', 'score': 34}",,Car-Dependent,success,
"Census Tract 8335, Monroe County, Michigan",4923.0,26,115,833500,26115833500,41.754911000715694,-83.54856943977838,3.0,"{'description': 'Somewhat Bikeable', 'score': 27}",,Car-Dependent,success,
"Census Tract 8336, Monroe County, Michigan",3106.0,26,115,833600,26115833600,41.77920574249104,-83.5096298083444,1.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 8337, Monroe County, Michigan",2354.0,26,115,833700,26115833700,41.77645918125265,-83.46167172460791,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 8338, Monroe County, Michigan",5264.0,26,115,833800,26115833800,41.764454178908565,-83.58749690250208,15.0,"{'description': 'Somewhat Bikeable', 'score': 30}",,Car-Dependent,success,
"Census Tract 8339, Monroe County, Michigan",5116.0,26,115,833900,26115833900,41.739644995072474,-83.58661681391787,11.0,"{'description': 'Somewhat Bikeable', 'score': 30}",,Car-Dependent,success,
"Census Tract 9900, Monroe County, Michigan",0.0,26,115,990000,26115990000,41.88555388355219,-83.28278715129436,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 9701, Montcalm County, Michigan",4411.0,26,117,970100,26117970100,43.37602522775615,-84.91085587671144,1.0,"{'description': 'Somewhat Bikeable', 'score': 28}",,Car-Dependent,success,
"Census Tract 9702, Montcalm County, Michigan",3626.0,26,117,970200,26117970200,43.38426298457383,-85.02926760933066,0.0,"{'description': 'Somewhat Bikeable', 'score': 43}",,Car-Dependent,success,
"Census Tract 9703, Montcalm County, Michigan",3283.0,26,117,970300,26117970300,43.37057351632564,-85.13989821914647,0.0,"{'description': 'Somewhat Bikeable', 'score': 32}",,Car-Dependent,success,
"Census Tract 9704, Montcalm County, Michigan",3460.0,26,117,970400,26117970400,43.43257899280576,-85.22618516648001,0.0,"{'description': 'Somewhat Bikeable', 'score': 24}",,Car-Dependent,success,
"Census Tract 9705.01, Montcalm County, Michigan",4447.0,26,117,970501,26117970501,43.40371141983809,-85.44821016603152,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 9705.02, Montcalm County, Michigan",3708.0,26,117,970502,26117970502,43.4300441649384,-85.42216208690792,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 9706, Montcalm County, Michigan",5577.0,26,117,970600,26117970600,43.337792405053314,-85.44314636986606,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 9707, Montcalm County, Michigan",5641.0,26,117,970700,26117970700,43.29915490368184,-85.26108420511548,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 9708, Montcalm County, Michigan",4748.0,26,117,970800,26117970800,43.26406891008902,-85.0895354630612,1.0,"{'description': 'Somewhat Bikeable', 'score': 28}",,Car-Dependent,success,
"Census Tract 9709, Montcalm County, Michigan",3134.0,26,117,970900,26117970900,43.250593394735496,-84.9419395599906,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 9710, Montcalm County, Michigan",7317.0,26,117,971000,26117971000,43.17214684472391,-84.94326394356166,0.0,"{'description': 'Somewhat Bikeable', 'score': 31}",,Car-Dependent,success,
"Census Tract 9711, Montcalm County, Michigan",5401.0,26,117,971100,26117971100,43.178963522453564,-85.15243235165636,1.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 9712, Montcalm County, Michigan",5761.0,26,117,971200,26117971200,43.19318414234484,-85.25388568285287,42.0,"{'description': 'Bikeable', 'score': 59}",,Car-Dependent,success,
"Census Tract 9713, Montcalm County, Michigan",5916.0,26,117,971300,26117971300,43.15195962645137,-85.28156917396497,0.0,"{'description': 'Somewhat Bikeable', 'score': 12}",,Car-Dependent,success,
"Census Tract 9101, Montmorency County, Michigan",2308.0,26,119,910100,26119910100,45.125572116706195,-84.02604746554083,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 9102, Montmorency County, Michigan",1463.0,26,119,910200,26119910200,45.094438964069624,-84.25090356482596,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 9103, Montmorency County, Michigan",1772.0,26,119,910300,26119910300,44.95197076656906,-84.00099029942976,0.0,"{'description': 'Somewhat Bikeable', 'score': 21}",,Car-Dependent,success,
"Census Tract 9104, Montmorency County, Michigan",2194.0,26,119,910400,26119910400,44.93670794723281,-84.23366934800002,0.0,"{'description': 'Somewhat Bikeable', 'score': 20}",,Car-Dependent,success,
"Census Tract 9105, Montmorency County, Michigan",1427.0,26,119,910500,26119910500,44.89575130932661,-84.33318015331058,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 1, Muskegon County, Michigan",5217.0,26,121,000100,26121000100,43.24423361836513,-86.20629033992805,19.0,"{'description': 'Somewhat Bikeable', 'score': 35}",,Car-Dependent,success,
"Census Tract 3, Muskegon County, Michigan",2868.0,26,121,000300,26121000300,43.232988814351934,-86.23171508011716,58.0,"{'description': 'Bikeable', 'score': 58}",,Somewhat Walkable,success,
"Census Tract 4.01, Muskegon County, Michigan",5090.0,26,121,000401,26121000401,43.22905083553162,-86.2161874376245,44.0,"{'description': 'Somewhat Bikeable', 'score': 44}",,Car-Dependent,success,
"Census Tract 4.02, Muskegon County, Michigan",3702.0,26,121,000402,26121000402,43.21100359700459,-86.20015327658781,31.0,"{'description': 'Somewhat Bikeable', 'score': 30}",,Car-Dependent,success,
"Census Tract 5, Muskegon County, Michigan",4529.0,26,121,000500,26121000500,43.22316899177428,-86.236474824527,50.0,"{'description': 'Bikeable', 'score': 66}",,Somewhat Walkable,success,
"Census Tract 6.01, Muskegon County, Michigan",1568.0,26,121,000601,26121000601,43.22178680654129,-86.250289455141,56.0,"{'description': 'Very Bikeable', 'score': 70}",,Somewhat Walkable,success,
"Census Tract 8, Muskegon County, Michigan",2931.0,26,121,000800,26121000800,43.22846684546187,-86.27387534787312,26.0,"{'description': 'Somewhat Bikeable', 'score': 29}",,Car-Dependent,success,
"Census Tract 9, Muskegon County, Michigan",3394.0,26,121,000900,26121000900,43.21506365477707,-86.2969042897638,65.0,"{'description': 'Bikeable', 'score': 66}",,Somewhat Walkable,success,
"Census Tract 10, Muskegon County, Michigan",1078.0,26,121,001000,26121001000,43.22157964178118,-86.3303295740985,19.0,"{'description': 'Somewhat Bikeable', 'score': 18}",,Car-Dependent,success,
"Census Tract 12, Muskegon County, Michigan",2712.0,26,121,001200,26121001200,43.210244168192084,-86.24882141653248,50.0,"{'description': 'Bikeable', 'score': 60}",,Car-Dependent,success,
"Census Tract 13, Muskegon County, Michigan",2220.0,26,121,001300,26121001300,43.21039600175887,-86.23205591881278,26.0,"{'description': 'Somewhat Bikeable', 'score': 40}",,Car-Dependent,success,
"Census Tract 14.02, Muskegon County, Michigan",3311.0,26,121,001402,26121001402,43.19417833744377,-86.24887361499039,46.0,"{'description': 'Somewhat Bikeable', 'score': 43}",,Car-Dependent,success,
"Census Tract 15, Muskegon County, Michigan",4063.0,26,121,001500,26121001500,43.25175658067822,-86.27142943067017,13.0,"{'description': 'Somewhat Bikeable', 'score': 28}",,Car-Dependent,success,
"Census Tract 16, Muskegon County, Michigan",2896.0,26,121,001600,26121001600,43.268123047216605,-86.34469371986981,1.0,"{'description': 'Somewhat Bikeable', 'score': 31}",,Car-Dependent,success,
"Census Tract 17, Muskegon County, Michigan",4790.0,26,121,001700,26121001700,43.27683473035804,-86.28735336147385,4.0,"{'description': 'Somewhat Bikeable', 'score': 28}",,Car-Dependent,success,
"Census Tract 18, Muskegon County, Michigan",5040.0,26,121,001800,26121001800,43.278539551253026,-86.20591494830116,7.0,"{'description': 'Somewhat Bikeable', 'score': 26}",,Car-Dependent,success,
"Census Tract 19.01, Muskegon County, Michigan",3825.0,26,121,001901,26121001901,43.25232467552825,-86.17311470588048,7.0,"{'description': 'Somewhat Bikeable', 'score': 28}",,Car-Dependent,success,
"Census Tract 19.02, Muskegon County, Michigan",5060.0,26,121,001902,26121001902,43.23022186232793,-86.19494179788782,54.0,"{'description': 'Somewhat Bikeable', 'score': 48}",,Somewhat Walkable,success,
"Census Tract 20, Muskegon County, Michigan",3542.0,26,121,002000,26121002000,43.22063724337724,-86.16455976917001,2.0,"{'description': 'Somewhat Bikeable', 'score': 26}",,Car-Dependent,success,
"Census Tract 21, Muskegon County, Michigan",3853.0,26,121,002100,26121002100,43.212749588095555,-86.26903194399702,47.0,"{'description': 'Somewhat Bikeable', 'score': 46}",,Car-Dependent,success,
"Census Tract 22, Muskegon County, Michigan",4142.0,26,121,002200,26121002200,43.19814735752307,-86.27334605255002,52.0,"{'description': 'Somewhat Bikeable', 'score': 40}",,Somewhat Walkable,success,
"Census Tract 23, Muskegon County, Michigan",5804.0,26,121,002300,26121002300,43.18764001742606,-86.3117864446509,0.0,"{'description': 'Somewhat Bikeable', 'score': 5}",,Car-Dependent,success,
"Census Tract 24, Muskegon County, Michigan",3331.0,26,121,002400,26121002400,43.18411497575836,-86.26773691621312,5.0,"{'description': 'Somewhat Bikeable', 'score': 31}",,Car-Dependent,success,
"Census Tract 25.01, Muskegon County, Michigan",3019.0,26,121,002501,26121002501,43.14287515515342,-86.28093031512539,0.0,"{'description': 'Somewhat Bikeable', 'score': 4}",,Car-Dependent,success,
"Census Tract 25.02, Muskegon County, Michigan",4743.0,26,121,002502,26121002502,43.170162762196846,-86.25089956035436,5.0,"{'description': 'Somewhat Bikeable', 'score': 26}",,Car-Dependent,success,
"Census Tract 26.01, Muskegon County, Michigan",3607.0,26,121,002601,26121002601,43.190147508734974,-86.21633994550203,7.0,"{'description': 'Somewhat Bikeable', 'score': 34}",,Car-Dependent,success,
"Census Tract 26.02, Muskegon County, Michigan",4536.0,26,121,002602,26121002602,43.14198399690502,-86.22572167031889,5.0,"{'description': 'Somewhat Bikeable', 'score': 29}",,Car-Dependent,success,
"Census Tract 27.01, Muskegon County, Michigan",4556.0,26,121,002701,26121002701,43.17501617507919,-86.17967236641957,1.0,"{'description': 'Somewhat Bikeable', 'score': 26}",,Car-Dependent,success,
"Census Tract 27.02, Muskegon County, Michigan",3448.0,26,121,002702,26121002702,43.1938605136192,-86.16942696736673,22.0,"{'description': 'Somewhat Bikeable', 'score': 29}",,Car-Dependent,success,
"Census Tract 28, Muskegon County, Michigan",6598.0,26,121,002800,26121002800,43.140922900955694,-86.13994960996165,1.0,"{'description': 'Somewhat Bikeable', 'score': 26}",,Car-Dependent,success,
"Census Tract 29, Muskegon County, Michigan",5534.0,26,121,002900,26121002900,43.16594904384768,-86.00982005419897,0.0,"{'description': 'Somewhat Bikeable', 'score': 27}",,Car-Dependent,success,
"Census Tract 30, Muskegon County, Michigan",4570.0,26,121,003000,26121003000,43.24943863331528,-85.90918960973889,0.0,"{'description': 'Somewhat Bikeable', 'score': 26}",,Car-Dependent,success,
"Census Tract 31, Muskegon County, Michigan",5060.0,26,121,003100,26121003100,43.23742315021688,-86.07074576182221,10.0,"{'description': 'Somewhat Bikeable', 'score': 31}",,Car-Dependent,success,
